Filesnames,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Labels
Dataset_final/Dataset/Training\Autre162103-0-0-15.wav,10384,1825.7987578518573,3342.4385555906792,-149.88496,141.10054,-71.659966,27.110645,-27.54775,23.930658,-23.46375,14.989628,-3.0493636,8.606783,-5.111122,15.625261,-5.0808887,6.2034907,-8.170549,5.1016784,-7.2925115,-1.0694538,-7.8051643,-3.497668,-1
Dataset_final/Dataset/Training\Autre162103-0-0-16.wav,10404,1819.175012987509,3303.790812409682,-150.03514,141.13882,-72.4831,26.742306,-27.255983,23.54167,-22.948597,15.342308,-2.9553647,8.541503,-5.2358527,15.454858,-4.878187,7.135535,-7.4632792,5.143447,-7.1924224,-1.7568363,-7.434072,-3.1548405,-1
Dataset_final/Dataset/Training\Autre162103-0-0-17.wav,10306,1808.430535262353,3258.2350185151736,-151.8156,141.62494,-72.87054,26.230627,-27.327213,22.929916,-23.263283,14.624915,-3.486271,8.641196,-5.191384,15.477807,-4.7314568,7.329972,-7.183733,4.7659917,-7.4919333,-2.0348253,-7.931172,-3.4245958,-1
Dataset_final/Dataset/Training\Autre162103-0-0-2.wav,9867,1760.6520432292637,3112.4813719291906,-152.0481,144.82396,-73.22876,23.07939,-28.254278,23.498472,-23.449667,14.9724,-2.4474435,8.654208,-5.4518104,13.538488,-4.752465,7.664349,-6.0205927,6.592803,-4.5439563,-1.6591867,-8.409056,-5.0746913,-1
Dataset_final/Dataset/Training\Autre162103-0-0-3.wav,10072,1784.3562980901459,3178.5746138908958,-152.56343,143.55978,-73.817635,22.696182,-28.908504,23.52181,-23.882046,14.285798,-2.7782724,9.391036,-5.203818,14.539768,-4.989136,7.964687,-6.8839626,6.090788,-4.9650965,-1.4733088,-7.6795197,-3.946265,-1
Dataset_final/Dataset/Training\Autre162103-0-0-4.wav,10178,1781.2724976737818,3144.7811766166906,-153.38895,143.50359,-73.71484,22.756773,-27.244665,23.740364,-23.43322,14.178393,-3.671755,8.714179,-4.974599,14.940706,-4.3384976,7.594794,-7.8316007,4.6180406,-6.6218204,-2.3487551,-7.391359,-3.4851863,-1
Dataset_final/Dataset/Training\Autre162103-0-0-5.wav,10047,1781.3533543875176,3122.501157198338,-152.96799,142.69363,-73.75381,21.471697,-26.928606,22.384384,-23.926498,12.9265175,-3.7473173,7.9760685,-4.3022575,14.929669,-3.4036748,7.6337028,-8.107495,3.0751874,-7.5532637,-2.895183,-7.342806,-4.281575,-1
Dataset_final/Dataset/Training\Autre162103-0-0-6.wav,9889,1772.5523206743383,3097.5450460621387,-152.04503,143.19432,-73.704544,22.948812,-26.02642,21.442749,-24.973564,12.406888,-4.03392,8.645834,-3.6970494,14.906794,-3.1298003,7.195635,-8.025582,1.8035896,-8.687127,-3.8842397,-8.152183,-5.7468457,-1
Dataset_final/Dataset/Training\Autre162103-0-0-7.wav,10031,1789.8429845899257,3162.331359510477,-151.33621,141.91023,-73.355095,24.180935,-25.740877,21.91232,-24.378082,12.348266,-3.9502327,8.515963,-3.747443,14.754569,-2.6373882,7.131582,-8.408207,1.2944843,-8.397517,-3.4461772,-7.6804037,-5.9034367,-1
Dataset_final/Dataset/Training\Autre162103-0-0-8.wav,10359,1811.6826709221252,3229.731529985549,-151.59644,140.86842,-73.42355,23.805042,-26.426733,22.733364,-23.314142,13.352503,-3.2168527,8.533467,-4.9854674,15.130159,-3.7464366,7.200178,-9.196318,1.8790308,-7.0827346,-2.2651649,-7.2063007,-5.5488176,-1
Dataset_final/Dataset/Training\Autre162103-0-0-9.wav,10374,1815.8480699724166,3256.0568043262283,-150.33202,140.78563,-73.356064,24.689877,-26.731817,22.623919,-24.054495,13.461406,-3.0721002,8.412901,-5.809262,16.30993,-3.7467961,7.772337,-8.790317,2.5302095,-7.469321,-2.5277252,-6.9555607,-5.6216016,-1
Dataset_final/Dataset/Training\Autre164053-8-0-0.wav,3602,963.2196599912919,1894.5484668533236,-537.8219,165.35608,-6.9155116,33.024197,6.192694,0.104967594,2.7348173,1.9534314,5.8499517,7.5206594,0.3511608,8.462159,1.3008767,8.065792,2.5182717,6.957637,2.607015,4.4952755,0.56947106,10.157097,-1
Dataset_final/Dataset/Training\Autre164053-8-1-0.wav,4276,969.4393774567426,1812.5853786578757,-511.89203,171.17245,-14.262145,32.43577,5.4411607,4.763595,4.8524966,3.8570879,8.926384,8.373067,-1.4198277,9.4741535,0.21000504,8.44375,1.1687971,4.07198,1.0141954,5.190341,-2.3209734,10.310268,-1
Dataset_final/Dataset/Training\Autre164053-8-2-0.wav,6722,1141.1131111122506,1731.4313414468932,-470.57495,183.6545,-41.82463,7.474702,-11.531617,9.979899,6.409162,-3.327309,4.301676,15.679672,9.34397,16.941193,-4.3789415,7.309892,2.265371,4.302652,0.98678625,1.2650638,-7.333627,15.587484,-1
Dataset_final/Dataset/Training\Autre164053-8-2-1.wav,6650,1139.314709726054,1699.567179597182,-471.38504,184.60834,-42.586586,5.779706,-11.309785,11.814764,4.832094,-5.4788423,5.495164,17.861797,11.055818,14.772134,-7.192086,10.336447,4.421782,4.921336,2.2528367,-1.8369144,-7.7840223,20.176104,-1
Dataset_final/Dataset/Training\Autre164053-8-2-2.wav,5798,1102.3331108491514,1783.770716672688,-466.63043,176.42555,-33.023182,12.109731,-5.253032,9.292658,3.5646088,-3.1091876,3.7551937,12.390696,7.43341,12.753748,-0.11028524,7.526851,2.6075816,6.018755,2.5090313,1.2065004,-5.156194,13.34553,-1
Dataset_final/Dataset/Training\Autre164053-8-2-3.wav,4491,1094.7571771185476,2002.2767171694363,-465.82114,164.51945,-20.972555,24.974293,0.7110271,7.884239,-1.484344,2.1585863,0.23327558,6.381118,-1.2816714,9.946042,3.9617815,5.2819257,-1.0528352,8.725314,1.7460008,7.504427,-2.9484715,8.502226,-1
Dataset_final/Dataset/Training\Autre164053-8-3-0.wav,5549,1043.7642392364742,1826.4637147760116,-495.64267,172.4863,-25.342527,23.31141,2.562434,-0.9585106,1.0554496,-2.7505815,10.864226,8.834174,2.7502074,12.328963,2.1840289,8.049651,2.5219464,1.8527088,4.827557,5.136292,-0.6297863,11.708831,-1
Dataset_final/Dataset/Training\Autre164194-2-0-10.wav,9363,2252.9284189736372,4427.5626298320085,-202.52344,93.97707,-25.536396,18.173872,-10.16919,-3.8049383,-1.5322583,6.6435533,0.93048924,9.203192,-8.331593,-0.3470412,-8.843233,3.0306506,-2.4923785,4.4243603,-5.457102,5.158239,-2.0220857,5.5784836,-1
Dataset_final/Dataset/Training\Autre164194-2-0-11.wav,10470,2368.0192909720904,4603.935744445448,-204.96625,86.263,-28.678339,25.081833,-10.678438,-1.5345653,1.946089,4.9634323,2.1764672,4.8999968,-10.322877,3.9545546,-3.6174994,9.918181,-1.3371823,1.7489243,-6.721527,4.765715,-0.7872252,5.4994717,-1
Dataset_final/Dataset/Training\Autre164194-2-0-14.wav,10171,2342.0409070499645,4753.299003115968,-234.77602,92.60522,-21.96613,23.608738,-4.8521757,4.615871,-3.348676,11.817022,-1.8096769,10.996015,-5.23698,5.5664606,-7.2597556,3.5904703,-6.8342566,9.705573,-3.9816284,6.47797,-4.624857,8.988483,-1
Dataset_final/Dataset/Training\Autre164194-2-0-18.wav,11442,2481.214678949014,5027.131644011922,-242.19852,85.82203,-25.3226,19.271547,-2.5229266,5.326533,-4.2007427,8.963301,-0.26587373,16.915112,-0.7442678,12.250124,-7.7979045,4.2364016,-6.082552,7.556113,-4.96041,7.0387406,-4.3524923,9.753566,-1
Dataset_final/Dataset/Training\Autre164194-2-0-24.wav,9167,2592.829615260106,5718.808001038656,-299.95502,80.98962,-11.31889,28.306719,5.271574,12.373397,0.99200714,13.002238,-2.4242842,10.953651,-7.2574863,9.280571,-6.421892,7.6544194,-5.0840893,7.782488,-5.9096003,6.666853,-4.4162145,9.526262,-1
Dataset_final/Dataset/Training\Autre164194-2-0-26.wav,10147,2425.4817874121536,5091.171141166908,-288.50317,88.74422,-17.947248,30.926092,3.7320511,13.121233,-1.6601303,10.145004,-4.8437867,10.022375,-7.4632277,10.4412775,-4.454155,9.182267,-3.3510523,8.183092,-6.75208,7.5539083,-4.864133,7.1573324,-1
Dataset_final/Dataset/Training\Autre164194-2-0-29.wav,9771,2279.9949281969643,4758.651186551662,-334.388,95.38862,-20.4912,26.060028,2.6173167,12.962829,-1.0657852,14.267834,-3.5052657,9.4411125,-9.00211,6.59176,-6.0464635,10.875159,-0.19501597,7.9872727,-10.26057,4.922482,-5.413361,9.997423,-1
Dataset_final/Dataset/Training\Autre164194-2-0-7.wav,6574,2025.616789443989,4532.490319048049,-324.46384,105.15149,-8.212509,26.99673,5.0790954,13.141257,-4.5451083,9.318104,-3.2864723,14.359917,-3.304238,9.791387,-7.717847,8.925154,-4.5262065,8.043667,-4.7748604,7.262564,-4.454436,7.298181,-1
Dataset_final/Dataset/Training\Autre164344-9-0-0.wav,5399,1816.9642422738232,4107.365144057081,-365.2055,116.7435,17.736856,8.591626,-0.11675672,-3.432915,-6.255017,3.0133572,-1.7291356,7.953737,3.5034525,7.840438,-4.098946,7.0246024,-3.456442,1.4834529,-7.69158,7.551109,-1.5697997,1.7750438,-1
Dataset_final/Dataset/Training\Autre164344-9-0-26.wav,4920,1556.5281188400802,3188.8433379244943,-242.69499,132.59705,3.9360218,9.546193,-7.5954394,-13.530756,-15.719888,-2.334977,-10.815214,5.433885,2.849494,11.803911,-1.3033261,8.56983,-3.3302066,9.928794,-5.2038527,7.5882187,-4.1380253,-1.8567846,-1
Dataset_final/Dataset/Training\Autre164344-9-0-38.wav,5259,1777.1404749069657,3926.5733663746387,-244.72928,122.33692,5.0032945,13.502456,0.44246694,-5.3975925,-11.673817,-3.3355927,-10.733248,7.001715,-1.1709732,10.172221,-0.36508536,8.321784,-4.3121996,7.5012674,-8.027979,6.1737504,-3.3575912,4.64803,-1
Dataset_final/Dataset/Training\Autre164344-9-0-39.wav,5266,1834.551402728736,4205.695956015174,-253.71202,121.22437,12.950307,11.612522,0.24482974,-2.6992083,-9.528412,-1.530597,-10.388222,6.286353,-0.70347095,9.099156,-1.165106,9.562957,-4.76042,6.958474,-7.7856,7.3597574,-1.6830707,5.343798,-1
Dataset_final/Dataset/Training\Autre164344-9-0-40.wav,5860,1972.6563413789768,4529.75199263909,-246.66786,116.394905,13.753528,11.713561,0.47499165,-2.4800105,-12.076995,1.3305106,-7.8687243,6.712501,-0.4547516,8.622908,-2.432725,11.754233,-4.591898,7.146675,-7.407187,8.93362,-1.5114703,5.0938754,-1
Dataset_final/Dataset/Training\Autre164344-9-0-44.wav,5302,1679.3187111132347,3567.479198654263,-229.31917,129.43323,9.121133,8.908227,-5.0455112,-5.3021436,-9.471582,4.5535903,-9.915062,3.9196205,2.793311,11.450096,-2.933051,9.760839,-5.1046896,9.023796,-6.7863946,5.731028,-2.960318,-0.8682646,-1
Dataset_final/Dataset/Training\Autre164377-9-0-16.wav,4590,1629.2496154567825,3721.447824467124,-202.74841,118.98584,20.8455,32.23632,1.7826997,-5.741784,-3.4739335,4.89537,-7.086737,10.324144,-11.016599,1.5797428,-12.092668,-2.574887,-8.931132,-4.4399514,-15.511606,-0.78498435,-9.930275,-0.84522086,-1
Dataset_final/Dataset/Training\Autre164377-9-1-15.wav,4116,1334.2044256736933,2900.2610752348264,-243.22502,134.00056,24.860456,37.248177,0.42938778,5.6052294,-1.5569388,9.275998,4.7321267,11.113849,-7.787214,2.5056434,-9.376487,0.37833214,-8.36069,-4.9532957,-10.631251,2.3485026,-8.785242,-0.68068373,-1
Dataset_final/Dataset/Training\Autre164377-9-1-3.wav,5587,1442.2354926179228,2915.384105175217,-257.24335,139.51175,13.309577,21.126322,2.9697716,-1.7826346,-2.8572898,7.163279,-0.0900813,7.176896,-12.90413,-0.6290203,-11.361863,-3.529371,-11.8875475,0.58114845,-3.9673119,4.4127192,-8.753954,-0.265184,-1
Dataset_final/Dataset/Training\Autre164377-9-1-36.wav,4030,1227.3228681241683,2464.804941519147,-249.26556,143.33545,17.376858,27.90602,-0.80507004,6.1661086,-0.76677287,6.254173,4.214092,12.468126,-11.603492,-3.2263343,-15.260209,-3.1253326,-8.131442,-0.44021815,-8.515748,0.20054124,-9.722012,-4.064211,-1
Dataset_final/Dataset/Training\Autre164377-9-1-43.wav,4644,1401.8055709870723,2942.580665191474,-221.1518,136.51878,18.35744,30.629517,1.1709838,-0.7538823,-1.938068,8.566052,3.354657,13.3828,-5.218501,6.862655,-8.231893,-0.033375382,-10.696666,-9.100086,-13.184867,1.9365985,-6.0298305,3.0165925,-1
Dataset_final/Dataset/Training\Autre164377-9-1-50.wav,6369,1974.9671488514264,5007.15430816474,-145.8773,113.773926,30.998272,8.150896,-5.7937574,3.1300836,-1.4768841,9.367402,4.9223037,14.610046,-10.425116,2.2029455,-14.823493,-2.9229293,-11.196884,-4.118524,-15.594415,-2.6466136,-16.970224,0.6893415,-1
Dataset_final/Dataset/Training\Autre164377-9-1-92.wav,4518,1429.6505308852993,3070.7841288836707,-229.12541,136.77644,8.964603,28.353426,-1.1736193,-3.5979068,-4.049244,3.7278163,-1.9760809,7.9522033,-11.778721,0.78582007,-14.242343,-5.4123836,-9.810317,-2.134064,-11.469526,2.7474546,-7.067661,-2.7213302,-1
Dataset_final/Dataset/Training\Autre165039-7-0-0.wav,10731,2653.6216788199195,5839.60553648844,-94.113815,81.933525,-11.201227,32.76718,-3.1574981,20.131643,3.649812,12.114428,-13.017479,15.600535,-3.9085548,15.999468,-1.9252687,12.780912,-11.225771,12.904124,-9.60001,2.2395606,-12.14011,2.4946666,-1
Dataset_final/Dataset/Training\Autre165039-7-10-0.wav,10494,2228.776140720398,4691.188781385476,-136.8432,107.00878,-18.671268,38.777206,-13.996774,19.366945,-2.3613157,11.831905,-12.949772,11.893157,-7.2479253,10.706093,-4.9334307,10.44062,-10.686891,7.897876,-7.000271,4.8725414,-6.0241365,7.2626734,-1
Dataset_final/Dataset/Training\Autre165039-7-10-1.wav,11319,2377.6652386879555,4984.687584673049,-133.86977,98.36714,-16.267498,37.154613,-12.807621,20.68273,2.2259586,12.699322,-13.744714,14.10666,-5.6634216,10.736245,-5.028825,13.870894,-10.201173,8.213868,-7.580443,1.8360317,-6.8372817,10.108269,-1
Dataset_final/Dataset/Training\Autre165039-7-11-0.wav,12793,2557.3776558050736,5274.390071802745,-110.23094,92.00523,-14.987398,34.80886,-15.295548,17.757832,1.0726198,12.573618,-11.108195,14.043011,-8.629691,11.567886,-5.8888044,13.637348,-9.012917,11.055413,-7.3873296,3.140348,-10.230037,5.5430603,-1
Dataset_final/Dataset/Training\Autre165039-7-12-0.wav,5632,1861.3548131068594,4343.670266212066,-162.56839,110.100296,-5.2894998,38.539482,-6.8188095,24.291151,3.5891016,16.740742,-8.521941,13.332136,-1.6642749,11.401684,-1.8878343,9.483293,-4.0206995,9.784808,-1.029041,4.9108915,-4.879934,5.8078003,-1
Dataset_final/Dataset/Training\Autre165039-7-12-1.wav,6266,1895.3220335803567,4336.077633896315,-166.18878,112.28428,-9.297973,36.51996,-9.559539,24.04937,1.4707545,16.659098,-9.892612,13.807073,-1.3344527,11.313268,-3.3148963,9.730702,-5.411737,9.368756,-2.3051608,5.391495,-5.545199,5.309354,-1
Dataset_final/Dataset/Training\Autre165039-7-13-0.wav,5204,1892.500571790617,4358.482122696893,-154.7297,108.056244,-8.143653,39.16465,-6.695218,24.253914,1.9400775,15.4915695,-7.6337256,16.014994,0.3878094,11.53358,0.32640362,11.61251,-3.7178524,10.107501,-2.0859666,5.528715,-6.178614,6.514557,-1
Dataset_final/Dataset/Training\Autre165039-7-15-0.wav,6635,1892.7575335505235,4239.613862671604,-127.69625,110.4099,-15.316728,34.560215,-3.9252768,26.465492,2.850966,14.529223,-10.8871765,10.458206,-1.6599724,7.101935,-4.347392,10.979739,-7.0177402,9.317761,0.43928307,1.8496863,-7.1481476,5.5011334,-1
Dataset_final/Dataset/Training\Autre165039-7-15-1.wav,7417,1966.196183273974,4355.183684067919,-127.18872,108.64241,-15.016136,36.43578,-5.1401353,26.874266,3.0550013,11.335191,-12.146141,13.203471,-1.5081431,6.693299,-6.198026,9.710172,-5.900095,10.879719,-0.7556647,2.5119178,-8.464503,5.54605,-1
Dataset_final/Dataset/Training\Autre165039-7-17-0.wav,10278,2288.226961723753,4734.006248871026,-81.32338,102.0614,-17.168615,30.044127,-17.576088,10.675297,0.7623896,10.724326,-12.347031,16.567522,-5.820271,9.079154,-5.9329,10.9634075,-5.9794173,10.435386,-5.198891,2.6922355,-8.106111,6.537259,-1
Dataset_final/Dataset/Training\Autre165039-7-17-1.wav,10065,2221.470658117683,4665.983731484826,-108.691246,105.71972,-18.138485,28.807533,-17.441578,17.441172,-0.104874276,9.60813,-12.69514,15.796339,-3.4719512,9.037122,-8.071852,9.295075,-6.778467,9.684504,-3.772909,3.4667866,-8.373512,5.1760464,-1
Dataset_final/Dataset/Training\Autre165039-7-2-0.wav,10760,2545.5650465407825,5398.734984645954,-105.00657,87.68454,-10.058796,37.012627,-9.703755,16.269388,5.5030627,13.019191,-13.857687,14.368014,-7.691947,11.208264,-2.2843018,13.151132,-10.272101,10.158324,-8.732165,3.5711222,-6.785991,3.5314763,-1
Dataset_final/Dataset/Training\Autre165039-7-2-1.wav,11326,2554.215600834353,5433.02629944906,-111.33678,87.7246,-10.171966,38.909683,-7.7217293,14.123168,3.2684593,14.887927,-11.706216,15.723892,-10.294508,9.896426,-3.2609813,11.606592,-12.556691,9.57297,-5.2664394,4.426753,-8.578609,6.664191,-1
Dataset_final/Dataset/Training\Autre165039-7-3-0.wav,9992,2382.9137818196295,5135.295537165824,-105.03346,95.91763,-11.460209,31.003542,-16.781267,22.164242,6.7064443,13.803135,-16.06354,12.837141,-3.5024912,14.897411,-5.803115,12.613689,-7.7637553,9.406977,-2.951697,5.0509686,-9.392717,5.5082946,-1
Dataset_final/Dataset/Training\Autre165039-7-4-0.wav,12803,2690.6030823716037,5668.148962472905,-87.42633,82.065025,-12.669533,34.14344,-8.290347,16.545694,5.107128,10.596767,-14.174664,13.859269,-5.4446025,16.73784,-0.51087564,12.824077,-10.435205,11.871624,-5.218065,3.998733,-8.367211,3.627596,-1
Dataset_final/Dataset/Training\Autre165039-7-4-1.wav,11992,2589.80903454246,5520.341571080202,-98.88547,85.2435,-9.922308,36.753548,-5.0523715,16.864645,4.1564474,10.371158,-11.598806,14.923658,-7.520009,11.962737,-3.6792896,11.714355,-9.819252,10.73432,-3.4969084,4.062453,-7.426058,5.1347523,-1
Dataset_final/Dataset/Training\Autre165039-7-4-2.wav,10528,2439.486274141613,5289.450867052024,-108.99641,91.491394,-9.662388,36.176968,-4.1239767,17.005892,1.3343472,10.125319,-11.726772,15.311004,-7.5343795,9.348116,-4.2453265,15.232436,-8.547445,11.657663,-3.7659817,2.0893908,-8.782918,6.231266,-1
Dataset_final/Dataset/Training\Autre165039-7-5-0.wav,12706,2613.1131128071297,5489.224225523844,-98.20195,89.94242,-9.962051,35.246445,-17.194849,16.888412,2.140175,9.657134,-17.361258,15.619364,-7.1615224,11.369715,-9.277228,12.502253,-10.705611,9.427641,-7.576697,4.077181,-9.387656,9.14914,-1
Dataset_final/Dataset/Training\Autre165039-7-5-1.wav,11621,2539.0324434367058,5417.031983833092,-105.35518,91.146935,-11.207121,34.975895,-11.782227,19.434345,1.2456205,9.608492,-15.006531,20.277077,-6.568725,9.487396,-9.054984,11.428741,-10.144272,9.304301,-7.762241,2.44632,-7.1541142,12.854231,-1
Dataset_final/Dataset/Training\Autre165039-7-6-0.wav,11862,2568.667594888723,5408.132423003974,-111.57545,87.46303,-15.091594,36.084568,-9.076163,18.831064,4.375927,15.730486,-13.530101,14.469026,-3.888489,11.958953,-7.129877,11.719536,-8.884101,12.98427,-2.3110452,4.9698763,-9.627402,5.0183043,-1
Dataset_final/Dataset/Training\Autre165039-7-6-1.wav,12887,2624.044962467915,5514.615979497832,-115.42395,87.0444,-13.806364,36.956753,-8.08876,18.98881,0.9819537,11.821987,-13.042314,17.514563,-6.4334545,8.82234,-10.036262,10.673727,-8.712222,13.689261,-5.0189724,3.3495226,-9.71479,7.977114,-1
Dataset_final/Dataset/Training\Autre165039-7-8-0.wav,9483,2357.9537892179824,5301.27545836344,-136.11497,95.48602,-0.8710457,38.71331,-10.684924,22.105692,1.3265353,11.967671,-12.054055,11.281726,-6.547501,11.740566,-6.9701204,12.548018,-6.3705845,8.676408,-4.618668,2.2084196,-9.367249,2.654006,-1
Dataset_final/Dataset/Training\Autre165039-7-8-1.wav,10705,2480.1047649380416,5502.169041275289,-132.74194,93.22362,-5.055559,35.732002,-9.757827,20.01853,-1.8304918,12.389067,-11.863245,12.253906,-8.255169,11.0472975,-6.3975773,12.524202,-7.6536956,10.050778,-5.0805373,3.4304488,-9.667598,4.688621,-1
Dataset_final/Dataset/Training\Autre165039-7-8-2.wav,10325,2412.7386571769607,5379.006587563223,-146.48404,97.37141,-8.263863,32.32659,-8.258186,17.484276,-3.9314942,15.028837,-12.016573,12.775311,-10.569785,10.270137,-6.105267,11.016161,-9.607701,9.287379,-4.5916305,4.6042433,-7.440288,5.1475916,-1
Dataset_final/Dataset/Training\Autre165039-7-9-0.wav,11684,2546.099702312559,5421.388412210983,-119.93155,90.63463,-11.9636135,34.325947,-10.649473,20.064287,4.219434,14.605875,-14.279575,12.695078,-8.387192,13.774256,-0.9748477,11.35224,-13.047498,6.54731,-9.622615,3.5283267,-5.385527,8.659088,-1
Dataset_final/Dataset/Training\Autre165067-2-0-111.wav,15462,3199.6791383330456,5961.958939216041,-110.58508,48.77161,-18.454956,49.502926,-1.8215677,16.7467,-0.5527028,11.80155,3.3122132,13.376426,-2.0197666,12.349719,-1.7320641,11.640497,-2.013521,9.058459,-5.6402283,5.3795323,-7.0524125,5.525033,-1
Dataset_final/Dataset/Training\Autre165067-2-0-112.wav,12821,2938.877045983479,5668.024493090679,-107.62093,58.249012,-15.655602,52.13664,1.9236318,18.726357,0.01907084,10.7562685,2.480905,12.973385,-2.2377133,11.210037,-4.1455173,8.152602,-5.161037,7.278181,-6.1170816,4.866712,-8.192951,3.6874647,-1
Dataset_final/Dataset/Training\Autre165067-2-0-35.wav,15163,2896.1015909653806,5525.195876986994,-158.86412,70.07366,-25.144627,26.895084,-15.0286,12.378342,-4.52965,4.152341,-2.272177,7.1140842,-5.9260926,7.5969396,-4.004212,9.173965,-1.8960702,7.299297,-7.51022,3.2551503,-6.738617,5.2853694,-1
Dataset_final/Dataset/Training\Autre165067-2-0-56.wav,16328,3102.4398000926653,6007.141324963873,-213.83665,65.39181,-14.318648,35.559086,-13.638819,8.969079,-8.746609,2.1896472,-7.321811,5.5083256,-7.864203,6.9064093,-6.85739,4.140301,-8.118938,4.1109285,-6.675969,5.040571,-8.853454,5.093166,-1
Dataset_final/Dataset/Training\Autre165067-2-0-72.wav,11466,2474.5341920804203,5000.495196215679,-210.67229,89.89172,-16.911146,37.43087,-8.512293,8.221897,-9.8844795,4.860376,-3.7318194,6.964279,-3.5317411,10.782365,-4.1504455,8.208444,-3.1257668,8.414783,-5.6042924,4.652963,-8.340566,6.3572273,-1
